# scale_objective=1000
type,phase,scene,name,rhs,dual,coefficients
o,40,1,sddp_ecut_0_40_0_10,9.142e+09,,rsv_vol_1_51_40_400=315453,rsv_vol_6_51_40_400=222021,rsv_vol_21_51_40_400=104207,rsv_vol_28_51_40_400=61442.7,rsv_vol_37_51_40_400=194472,rsv_vol_63_51_40_400=14733.7,rsv_vol_65_51_40_400=20027.5,rsv_vol_67_51_40_400=28788.3,sddp_alpha_0_39=1e+06
o,39,1,sddp_ecut_0_39_0_11,1.00215e+10,,rsv_vol_1_51_39_390=449600,rsv_vol_6_51_39_390=320086,rsv_vol_21_51_39_390=157210,rsv_vol_28_51_39_390=97770.1,rsv_vol_37_51_39_390=269681,rsv_vol_63_51_39_390=20464.3,rsv_vol_65_51_39_390=31321.1,rsv_vol_67_51_39_390=39542,sddp_alpha_0_38=1e+06
o,38,1,sddp_ecut_0_38_0_12,1.08364e+10,,rsv_vol_1_51_38_380=452793,rsv_vol_6_51_38_380=321850,rsv_vol_21_51_38_380=157794,rsv_vol_28_51_38_380=97786.2,rsv_vol_37_51_38_380=269663,rsv_vol_63_51_38_380=21035.9,rsv_vol_65_51_38_380=41365.2,rsv_vol_67_51_38_380=40392.1,sddp_alpha_0_37=1e+06
o,37,1,sddp_ecut_0_37_0_13,1.15252e+10,,rsv_vol_1_51_37_370=458722,rsv_vol_6_51_37_370=334591,rsv_vol_21_51_37_370=207461,rsv_vol_28_51_37_370=164855,rsv_vol_37_51_37_370=269642,rsv_vol_63_51_37_370=21052.7,rsv_vol_65_51_37_370=44714.2,rsv_vol_67_51_37_370=28250,sddp_alpha_0_36=1e+06
o,36,1,sddp_ecut_0_36_0_14,1.22261e+10,,rsv_vol_1_51_36_360=459692,rsv_vol_6_51_36_360=347835,rsv_vol_21_51_36_360=236455,rsv_vol_28_51_36_360=201921,rsv_vol_37_51_36_360=269617,rsv_vol_63_51_36_360=21060.8,rsv_vol_65_51_36_360=45740.2,rsv_vol_67_51_36_360=22901.7,sddp_alpha_0_35=1e+06
o,35,1,sddp_ecut_0_35_0_15,1.28404e+10,,rsv_vol_1_51_35_350=459692,rsv_vol_6_51_35_350=345227,rsv_vol_21_51_35_350=234435,rsv_vol_28_51_35_350=201929,rsv_vol_37_51_35_350=269593,rsv_vol_63_51_35_350=20459.4,rsv_vol_65_51_35_350=19353,rsv_vol_67_51_35_350=21259.9,sddp_alpha_0_34=1e+06
o,34,1,sddp_ecut_0_34_0_16,1.33295e+10,,rsv_vol_1_51_34_340=465277,rsv_vol_6_51_34_340=329233,rsv_vol_21_51_34_340=215171,rsv_vol_28_51_34_340=191355,rsv_vol_37_51_34_340=269569,rsv_vol_63_51_34_340=19043.8,rsv_vol_65_51_34_340=6107.46,rsv_vol_67_51_34_340=26169.5,sddp_alpha_0_33=1e+06
o,33,1,sddp_ecut_0_33_0_17,1.39234e+10,,rsv_vol_1_51_33_330=470246,rsv_vol_6_51_33_330=334595,rsv_vol_21_51_33_330=217726,rsv_vol_28_51_33_330=191359,rsv_vol_37_51_33_330=269544,rsv_vol_63_51_33_330=16319.7,rsv_vol_65_51_33_330=5420.17,rsv_vol_67_51_33_330=24862.4,sddp_alpha_0_32=1e+06
o,32,1,sddp_ecut_0_32_0_18,1.46217e+10,,rsv_vol_1_51_32_320=474555,rsv_vol_6_51_32_320=339325,rsv_vol_21_51_32_320=228516,rsv_vol_28_51_32_320=191413,rsv_vol_37_51_32_320=269521,rsv_vol_63_51_32_320=13137.9,rsv_vol_65_51_32_320=8540.73,rsv_vol_67_51_32_320=24967.8,sddp_alpha_0_31=1e+06
o,31,1,sddp_ecut_0_31_0_19,1.54468e+10,,rsv_vol_1_51_31_310=478934,rsv_vol_6_51_31_310=344052,rsv_vol_21_51_31_310=230147,rsv_vol_28_51_31_310=191416,rsv_vol_37_51_31_310=269500,rsv_vol_63_51_31_310=13272.6,rsv_vol_65_51_31_310=11247.7,rsv_vol_67_51_31_310=26046.6,sddp_alpha_0_30=1e+06
o,30,1,sddp_ecut_0_30_0_20,1.63275e+10,,rsv_vol_1_51_30_300=482762,rsv_vol_6_51_30_300=348209,rsv_vol_21_51_30_300=230754,rsv_vol_28_51_30_300=191416,rsv_vol_37_51_30_300=269480,rsv_vol_63_51_30_300=13368.3,rsv_vol_65_51_30_300=16933.7,rsv_vol_67_51_30_300=27029.9,sddp_alpha_0_29=1e+06
o,29,1,sddp_ecut_0_29_0_21,1.72287e+10,,rsv_vol_1_51_29_290=486493,rsv_vol_6_51_29_290=352198,rsv_vol_21_51_29_290=229422,rsv_vol_28_51_29_290=191416,rsv_vol_37_51_29_290=269461,rsv_vol_63_51_29_290=13691.6,rsv_vol_65_51_29_290=24281.5,rsv_vol_67_51_29_290=27952.1,sddp_alpha_0_28=1e+06
o,28,1,sddp_ecut_0_28_0_22,1.82222e+10,,rsv_vol_1_51_28_280=486680,rsv_vol_6_51_28_280=356080,rsv_vol_21_51_28_280=233072,rsv_vol_28_51_28_280=191416,rsv_vol_37_51_28_280=269442,rsv_vol_63_51_28_280=14346.8,rsv_vol_65_51_28_280=30751.5,rsv_vol_67_51_28_280=27910.4,sddp_alpha_0_27=1e+06
o,27,1,sddp_ecut_0_27_0_23,1.91504e+10,,rsv_vol_1_51_27_270=490260,rsv_vol_6_51_27_270=364818,rsv_vol_21_51_27_270=237321,rsv_vol_28_51_27_270=192628,rsv_vol_37_51_27_270=269423,rsv_vol_63_51_27_270=15515.2,rsv_vol_65_51_27_270=36651.7,rsv_vol_67_51_27_270=29750.9,sddp_alpha_0_26=1e+06
o,26,1,sddp_ecut_0_26_0_24,2.00984e+10,,rsv_vol_1_51_26_260=497651,rsv_vol_6_51_26_260=367845,rsv_vol_21_51_26_260=242393,rsv_vol_28_51_26_260=192637,rsv_vol_37_51_26_260=269404,rsv_vol_63_51_26_260=17676.7,rsv_vol_65_51_26_260=43127.7,rsv_vol_67_51_26_260=33427.8,sddp_alpha_0_25=1e+06
o,25,1,sddp_ecut_0_25_0_25,2.09437e+10,,rsv_vol_1_51_25_250=548383,rsv_vol_6_51_25_250=367820,rsv_vol_21_51_25_250=252123,rsv_vol_28_51_25_250=192647,rsv_vol_37_51_25_250=269388,rsv_vol_63_51_25_250=21643.8,rsv_vol_65_51_25_250=49882.4,rsv_vol_67_51_25_250=40046.6,sddp_alpha_0_24=1e+06
o,24,1,sddp_ecut_0_24_0_26,2.17668e+10,,rsv_vol_1_51_24_240=548516,rsv_vol_6_51_24_240=337856,rsv_vol_21_51_24_240=235626,rsv_vol_28_51_24_240=192654,rsv_vol_37_51_24_240=269366,rsv_vol_63_51_24_240=21045.6,rsv_vol_65_51_24_240=33665,rsv_vol_67_51_24_240=30131.4,sddp_alpha_0_23=1e+06
o,23,1,sddp_ecut_0_23_0_27,2.24055e+10,,rsv_vol_1_51_23_230=548516,rsv_vol_6_51_23_230=262013,rsv_vol_21_51_23_230=176105,rsv_vol_28_51_23_230=149525,rsv_vol_37_51_23_230=269341,rsv_vol_63_51_23_230=19596.7,rsv_vol_65_51_23_230=7141.86,rsv_vol_67_51_23_230=19568,sddp_alpha_0_22=1e+06
o,22,1,sddp_ecut_0_22_0_28,2.25728e+10,,rsv_vol_1_51_22_220=548516,rsv_vol_6_51_22_220=262005,rsv_vol_21_51_22_220=166430,rsv_vol_28_51_22_220=149525,rsv_vol_37_51_22_220=269334,rsv_vol_63_51_22_220=19606.3,rsv_vol_65_51_22_220=1340.9,rsv_vol_67_51_22_220=21382.5,sddp_alpha_0_21=1e+06
o,21,1,sddp_ecut_0_21_0_29,2.27204e+10,,rsv_vol_1_51_21_210=548516,rsv_vol_6_51_21_210=261997,rsv_vol_21_51_21_210=167619,rsv_vol_28_51_21_210=149525,rsv_vol_37_51_21_210=269329,rsv_vol_63_51_21_210=19690.6,rsv_vol_65_51_21_210=799.985,rsv_vol_67_51_21_210=22562.3,sddp_alpha_0_20=1e+06
o,20,1,sddp_ecut_0_20_0_30,2.28843e+10,,rsv_vol_1_51_20_200=548516,rsv_vol_6_51_20_200=261988,rsv_vol_21_51_20_200=162116,rsv_vol_28_51_20_200=149526,rsv_vol_37_51_20_200=269322,rsv_vol_63_51_20_200=19789,rsv_vol_65_51_20_200=1003.8,rsv_vol_67_51_20_200=23513.8,sddp_alpha_0_19=1e+06
o,19,1,sddp_ecut_0_19_0_31,2.30303e+10,,rsv_vol_1_51_19_190=548516,rsv_vol_6_51_19_190=270089,rsv_vol_21_51_19_190=162847,rsv_vol_28_51_19_190=149535,rsv_vol_37_51_19_190=269317,rsv_vol_63_51_19_190=19859.1,rsv_vol_65_51_19_190=810.952,rsv_vol_67_51_19_190=22791.7,sddp_alpha_0_18=1e+06
o,18,1,sddp_ecut_0_18_0_32,2.32159e+10,,rsv_vol_1_51_18_180=548516,rsv_vol_6_51_18_180=272076,rsv_vol_21_51_18_180=162127,rsv_vol_28_51_18_180=149545,rsv_vol_37_51_18_180=269310,rsv_vol_63_51_18_180=19868.2,rsv_vol_65_51_18_180=874.232,rsv_vol_67_51_18_180=21132.2,sddp_alpha_0_17=1e+06
o,17,1,sddp_ecut_0_17_0_33,2.34104e+10,,rsv_vol_1_51_17_170=548516,rsv_vol_6_51_17_170=279575,rsv_vol_21_51_17_170=172049,rsv_vol_28_51_17_170=149555,rsv_vol_37_51_17_170=269304,rsv_vol_63_51_17_170=19932.8,rsv_vol_65_51_17_170=971.538,rsv_vol_67_51_17_170=22964.4,sddp_alpha_0_16=1e+06
o,16,1,sddp_ecut_0_16_0_34,2.36164e+10,,rsv_vol_1_51_16_160=548516,rsv_vol_6_51_16_160=285645,rsv_vol_21_51_16_160=184900,rsv_vol_28_51_16_160=149564,rsv_vol_37_51_16_160=269298,rsv_vol_63_51_16_160=19982,rsv_vol_65_51_16_160=1007.82,rsv_vol_67_51_16_160=23621.7,sddp_alpha_0_15=1e+06
o,15,1,sddp_ecut_0_15_0_35,2.37988e+10,,rsv_vol_1_51_15_150=548516,rsv_vol_6_51_15_150=285638,rsv_vol_21_51_15_150=183776,rsv_vol_28_51_15_150=149574,rsv_vol_37_51_15_150=269292,rsv_vol_63_51_15_150=19493.5,rsv_vol_65_51_15_150=869.687,rsv_vol_67_51_15_150=23930.4,sddp_alpha_0_14=1e+06
o,14,1,sddp_ecut_0_14_0_36,2.4025e+10,,rsv_vol_1_51_14_140=548516,rsv_vol_6_51_14_140=285632,rsv_vol_21_51_14_140=186948,rsv_vol_28_51_14_140=149584,rsv_vol_37_51_14_140=269287,rsv_vol_63_51_14_140=19120.1,rsv_vol_65_51_14_140=1092.61,rsv_vol_67_51_14_140=24877.8,sddp_alpha_0_13=1e+06
o,13,1,sddp_ecut_0_13_0_37,2.42223e+10,,rsv_vol_1_51_13_130=548516,rsv_vol_6_51_13_130=285627,rsv_vol_21_51_13_130=183523,rsv_vol_28_51_13_130=149594,rsv_vol_37_51_13_130=269282,rsv_vol_63_51_13_130=18557.2,rsv_vol_65_51_13_130=798.979,rsv_vol_67_51_13_130=22418.5,sddp_alpha_0_12=1e+06
o,12,1,sddp_ecut_0_12_0_38,2.44512e+10,,rsv_vol_1_51_12_120=548516,rsv_vol_6_51_12_120=285620,rsv_vol_21_51_12_120=183917,rsv_vol_28_51_12_120=149603,rsv_vol_37_51_12_120=269276,rsv_vol_63_51_12_120=16973.2,rsv_vol_65_51_12_120=1027.45,rsv_vol_67_51_12_120=23781.1,sddp_alpha_0_11=1e+06
o,11,1,sddp_ecut_0_11_0_39,2.46556e+10,,rsv_vol_1_51_11_110=548516,rsv_vol_6_51_11_110=285615,rsv_vol_21_51_11_110=187041,rsv_vol_28_51_11_110=149677,rsv_vol_37_51_11_110=269272,rsv_vol_63_51_11_110=16189.1,rsv_vol_65_51_11_110=932.33,rsv_vol_67_51_11_110=25439.7,sddp_alpha_0_10=1e+06
o,10,1,sddp_ecut_0_10_0_40,2.49009e+10,,rsv_vol_1_51_10_100=548516,rsv_vol_6_51_10_100=285609,rsv_vol_21_51_10_100=186037,rsv_vol_28_51_10_100=149759,rsv_vol_37_51_10_100=269266,rsv_vol_63_51_10_100=15185.1,rsv_vol_65_51_10_100=1038.93,rsv_vol_67_51_10_100=24118.6,sddp_alpha_0_9=1e+06
o,9,1,sddp_ecut_0_9_0_41,2.51426e+10,,rsv_vol_1_51_9_90=548516,rsv_vol_6_51_9_90=285603,rsv_vol_21_51_9_90=176168,rsv_vol_28_51_9_90=149802,rsv_vol_37_51_9_90=269261,rsv_vol_63_51_9_90=13365.7,rsv_vol_65_51_9_90=1070.15,rsv_vol_67_51_9_90=24591.4,sddp_alpha_0_8=1e+06
o,8,1,sddp_ecut_0_8_0_42,2.53982e+10,,rsv_vol_1_51_8_80=548516,rsv_vol_6_51_8_80=285598,rsv_vol_21_51_8_80=189529,rsv_vol_28_51_8_80=150011,rsv_vol_37_51_8_80=269255,rsv_vol_63_51_8_80=13726,rsv_vol_65_51_8_80=934.331,rsv_vol_67_51_8_80=17236.1,sddp_alpha_0_7=1e+06
o,7,1,sddp_ecut_0_7_0_43,2.56208e+10,,rsv_vol_1_51_7_70=548516,rsv_vol_6_51_7_70=285594,rsv_vol_21_51_7_70=189898,rsv_vol_28_51_7_70=150301,rsv_vol_37_51_7_70=269251,rsv_vol_63_51_7_70=14583.6,rsv_vol_65_51_7_70=937.942,rsv_vol_67_51_7_70=18193.8,sddp_alpha_0_6=1e+06
o,6,1,sddp_ecut_0_6_0_44,2.58939e+10,,rsv_vol_1_51_6_60=548516,rsv_vol_6_51_6_60=285589,rsv_vol_21_51_6_60=188783,rsv_vol_28_51_6_60=150518,rsv_vol_37_51_6_60=269246,rsv_vol_63_51_6_60=15055,rsv_vol_65_51_6_60=1295.44,rsv_vol_67_51_6_60=25616.9,sddp_alpha_0_5=1e+06
o,5,1,sddp_ecut_0_5_0_45,2.6162e+10,,rsv_vol_1_51_5_50=548516,rsv_vol_6_51_5_50=285584,rsv_vol_21_51_5_50=186496,rsv_vol_28_51_5_50=150878,rsv_vol_37_51_5_50=269240,rsv_vol_63_51_5_50=14168.3,rsv_vol_65_51_5_50=1013.92,rsv_vol_67_51_5_50=23850.2,sddp_alpha_0_4=1e+06
o,4,1,sddp_ecut_0_4_0_46,2.64317e+10,,rsv_vol_1_51_4_40=548516,rsv_vol_6_51_4_40=285579,rsv_vol_21_51_4_40=186392,rsv_vol_28_51_4_40=151343,rsv_vol_37_51_4_40=269235,rsv_vol_63_51_4_40=13032.1,rsv_vol_65_51_4_40=998.303,rsv_vol_67_51_4_40=23549.3,sddp_alpha_0_3=1e+06
o,3,1,sddp_ecut_0_3_0_47,2.66674e+10,,rsv_vol_1_51_3_30=548516,rsv_vol_6_51_3_30=285576,rsv_vol_21_51_3_30=191245,rsv_vol_28_51_3_30=151600,rsv_vol_37_51_3_30=269231,rsv_vol_63_51_3_30=13779,rsv_vol_65_51_3_30=950.718,rsv_vol_67_51_3_30=25303,sddp_alpha_0_2=1e+06
o,2,1,sddp_ecut_0_2_0_48,2.68749e+10,,rsv_vol_1_51_2_20=548516,rsv_vol_6_51_2_20=285572,rsv_vol_21_51_2_20=188545,rsv_vol_28_51_2_20=151600,rsv_vol_37_51_2_20=269226,rsv_vol_63_51_2_20=14446,rsv_vol_65_51_2_20=1241.97,rsv_vol_67_51_2_20=25006.2,sddp_alpha_0_1=1e+06
o,1,1,sddp_ecut_0_1_0_49,2.71053e+10,,rsv_vol_1_51_1_10=548516,rsv_vol_6_51_1_10=285568,rsv_vol_21_51_1_10=186135,rsv_vol_28_51_1_10=151600,rsv_vol_37_51_1_10=269221,rsv_vol_63_51_1_10=13384.5,rsv_vol_65_51_1_10=2832.94,rsv_vol_67_51_1_10=23994.4,sddp_alpha_0_0=1e+06
